episode,reward,mean reward,score,epsilon,epoch steps,total steps
329,2.286791810374062,-0.32,-11.297744753607219,0.6118133531039834,35,12423
330,2.6997827729854222,-0.07,-2.3134370129124733,0.611158286388581,35,12458
331,2.2335605762526747,0.34,11.806096855496978,0.6105039834720439,35,12493
332,1.0653045561480567,-0.34,-11.807669284807758,0.609850443463793,35,12528
333,2.6144777629014406,0.51,17.991446506966557,0.6091976654742878,35,12563
334,2.35071860637337,0.2,6.977129136147042,0.6085456486150247,35,12598
335,0.4669176144858298,0.15,5.132556036120214,0.6078943919985361,35,12633
336,-1.473590859160339,-0.41,-14.476239390445016,0.6072438947383895,35,12668
337,2.674219178333111,0.15,5.233010377422183,0.6065941559491856,35,12703
338,-0.6984167556211105,0.47,16.365473669142066,0.6059451747465577,35,12738
339,0.5506168955233832,0.28,9.849415487534735,0.6052969502471701,35,12773
340,0.36355925248494714,-0.12,-4.070143643022973,0.6046494815687173,35,12808
341,2.3397317476245405,-0.19,-6.7044415269024284,0.6040027678299222,35,12843
342,0.4090722110509901,0.03,0.9201280869717507,0.6033568081505355,35,12878
343,-0.759625926437792,-0.59,-20.8193246471958,0.6027116016513343,35,12913
344,2.1781764929627627,0.23,8.092920023483359,0.6020671474541206,35,12948
345,0.4151428973531477,0.85,29.605659179371727,0.6014234446817205,35,12983
346,-1.8802098610877422,-0.38,-13.353649141666494,0.6007804924579832,35,13018
347,-1.6808474453432787,0.64,22.448148050206374,0.600138289907779,35,13053
348,-2.1890191219887285,-0.55,-19.108539616699503,0.5994968361569987,35,13088
349,0.3150920725802706,0.44,15.363374367932924,0.5988561303325524,35,13123
350,0.3056509546811981,-0.23,-7.965632152476402,0.5982161715623682,35,13158
351,-1.041530385310324,-0.7,-24.55812109384135,0.5975769589753912,35,13193
352,-4.683952282340442,0.23,8.076917073942454,0.5969384917015816,35,13228
353,2.3029827873340665,-0.25,-8.814475036769892,0.5963007688719147,35,13263
354,2.5703345556098043,-0.51,-17.808835568787615,0.5956637896183786,35,13298
355,-2.965110304424961,-0.1,-3.3522395839959103,0.5950275530739738,35,13333
356,-0.7917574219395433,0.58,20.45957989858693,0.5943920583727116,35,13368
357,0.9554046391214186,0.14,4.775790914562833,0.5937573046496127,35,13403
358,1.0868041165474978,-0.0,-0.13268007690019346,0.5931232910407069,35,13438
359,0.21515207322768504,0.16,5.658585719581005,0.5924900166830311,35,13473
360,1.4841509213868633,-0.22,-7.582447474643864,0.5918574807146285,35,13508
361,-2.0714362239559136,-0.07,-2.2754288196433308,0.5912256822745471,35,13543
362,-1.8131946164245676,-0.36,-12.758445509127874,0.5905946205028391,35,13578
363,-0.6859070804424618,0.03,1.0710920424513333,0.5899642945405591,35,13613
364,0.8581242642760181,0.39,13.81646456415493,0.5893347035297634,35,13648
365,-2.654124567668802,-0.01,-0.30647842260545133,0.5887058466135084,35,13683
366,-50,-1.64,-42.57576933110809,0.5882391704686499,26,13709
367,0.7888261833032146,-0.64,-22.491248239724598,0.5876115909290185,35,13744
368,2.3420659740471805,0.24,8.566305086790571,0.5869847431385797,35,13779
369,0.69795788603912,-0.16,-5.767163306054911,0.5863586262441245,35,13814
370,2.309538589136764,-0.22,-7.605527569830279,0.5857332393934376,35,13849
371,-0.060370899826676094,0.27,9.480179268157666,0.5851085817352982,35,13884
372,0.31168171297247227,-0.24,-8.272468492437838,0.5844846524194777,35,13919
373,0.41254625077937135,0.17,6.019709109491906,0.5838614505967389,35,13954
374,-1.9209228133803578,0.01,0.31441807023676915,0.5832389754188346,35,13989
375,-0.9513621007929203,-0.42,-14.868015895122973,0.582617226038507,35,14024
376,0.4500974567267946,0.37,13.049922899104828,0.581996201609486,35,14059
377,0.38982301129519215,0.2,6.8653836858325334,0.581375901286488,35,14094
378,2.363365998597004,-0.88,-30.719391532616925,0.5807563242252156,35,14129
379,0.8015515454074773,0.21,7.267725231604096,0.5801374695823553,35,14164
380,-3.431865741285627,0.01,0.29634527876203975,0.5795193365155772,35,14199
381,2.2591129135964962,-0.06,-2.015323915739387,0.5789019241835333,35,14234
382,-1.0521907543811757,0.38,13.357770147958728,0.5782852317458568,35,14269
383,-1.8321761738246352,-0.46,-15.984157180537558,0.5776692583631605,35,14304
384,-0.42860056778449973,-0.2,-6.8701569440843855,0.5770540031970363,35,14339
385,-0.5428703472731513,0.11,3.902147488286019,0.5764394654100533,35,14374
386,-3.046739716344412,-0.21,-7.303281580820311,0.5758256441657573,35,14409
387,1.3349847556505807,0.17,5.98769900586516,0.5752125386286693,35,14444
388,-0.684670328138651,-0.53,-18.590684114997586,0.5746001479642845,35,14479
389,2.366390507701155,0.05,1.7963613295206144,0.5739884713390707,35,14514
390,-3.8041260011512392,0.53,18.411846905798637,0.5733775079204685,35,14549
391,2.3986539158172704,-0.05,-1.709550929446202,0.5727672568768883,35,14584
392,-1.8971945550331952,-0.27,-9.372578108601367,0.5721577173777107,35,14619
393,2.611111786770067,-0.1,-3.4279739428876894,0.5715488885932846,35,14654
394,-0.4614645789741161,0.23,8.004766212970424,0.5709407696949262,35,14689
395,0.5572332502297002,-0.21,-7.272521050420806,0.5703333598549182,35,14724
396,0.9826514431265991,0.09,3.180409464756174,0.569726658246508,35,14759
397,-50,-1.53,-51.98615729489749,0.5691379683544459,34,14793
398,-1.4358844286631438,0.45,15.657317406746035,0.5685326605562387,35,14828
399,-1.9375115857200598,0.15,5.380790732266341,0.5679280585386777,35,14863
400,-1.041174832641019,0.07,2.455695953404863,0.5673241614788317,35,14898
401,-50,-0.78,-23.422336073420507,0.5668070958932344,30,14928
402,2.4447935895169124,0.24,8.507513193807767,0.5662045058605608,35,14963
403,-1.1567598008652027,-0.1,-3.5370539227961473,0.5656026184396552,35,14998
404,-0.48022246683123626,-0.06,-2.254516001835249,0.5650014328112822,35,15033
405,-2.7793686424533135,0.22,7.6115428444001125,0.5644009481571611,35,15068
406,0.10867213102154594,0.53,18.43427176953421,0.5638011636599657,35,15103
407,1.3153004478235921,0.32,11.070239773685682,0.5632020785033222,35,15138
408,-50,-2.16,-69.20290116583718,0.5626549548041003,32,15170
409,-50,-1.78,-51.482941724074536,0.5621596277944155,29,15199
410,0.6733025652309728,0.43,15.087902294724291,0.5615624566462266,35,15234
411,-0.33080029899156926,0.02,0.625897152972712,0.5609659817914604,35,15269
412,-2.468661644706465,-0.49,-16.98297083860419,0.5603702024182482,35,15304
413,2.3172879309023706,0.46,16.042648566499835,0.5597751177156681,35,15339
414,-2.684981846918184,-0.15,-5.31893684732583,0.5591807268737436,35,15374
415,0.008170297621337141,0.49,16.997866262950183,0.5585870290834426,35,15409
416,0.5532108881703621,0.13,4.513612642666175,0.5579940235366764,35,15444
417,-0.5387466064343513,0.05,1.6167564254346658,0.5574017094262985,35,15479
418,1.0003634989915895,-0.65,-22.6775459679221,0.5568100859461034,35,15514
419,0.858002194249643,-0.33,-11.690810751896414,0.5562191522908256,35,15549
420,-1.8194316033284323,0.16,5.729577511760461,0.555628907656139,35,15584
421,2.685250486586888,-0.26,-9.000602658571133,0.5550393512386547,35,15619
422,-1.562804011348522,0.33,11.481450693878191,0.5544504822359209,35,15654
423,0.2770619071150051,0.1,3.4103478886268874,0.5538622998464212,35,15689
424,0.6436228086271711,-0.48,-16.755319934259596,0.5532748032695742,35,15724
425,-0.408836768412975,0.21,7.333624689941701,0.5526879917057316,35,15759
426,1.0261188227958318,0.87,30.38252250252024,0.5521018643561776,35,15794
427,-0.37697184210529144,0.19,6.812026037705046,0.5515164204231275,35,15829
428,500,15.64,531.6609928857176,0.5509483571099959,34,15863
429,-1.6831350869608208,0.39,13.48481763254706,0.5503642581506791,35,15898
430,2.2959474408869127,0.02,0.6404920192897023,0.549780840242791,35,15933
431,2.2448357690016962,-0.08,-2.697862600138741,0.5491981025922348,35,15968
432,0.5290870917708581,0.59,20.798252259956755,0.5486160444058397,35,16003
433,0.4945112594342618,-0.35,-12.15348854325648,0.5480346648913599,35,16038
434,0.8794052044883216,0.46,16.247590471669252,0.547453963257473,35,16073
435,2.2962709127312806,0.06,2.1495517479090154,0.5468739387137795,35,16108
436,-0.7735645542033964,0.67,23.432778266270017,0.5462945904708016,35,16143
437,-1.812525318996446,0.48,16.762586633790306,0.5457159177399818,35,16178
438,2.4146847248864276,0.07,2.2888383925054825,0.5451379197336821,35,16213
439,2.440587275867813,0.23,8.015941345221556,0.544560595665183,35,16248
440,2.10119060369448,0.49,16.976430314901354,0.5439839447486822,35,16283
441,-0.45077568425767467,0.6,20.92425485802232,0.5434079661992933,35,16318
442,2.2674441921939277,0.09,3.2381289491944116,0.5428326592330458,35,16353
443,2.5972994800284326,0.39,13.497366282860845,0.5422580230668829,35,16388
444,0.5467789930308911,0.43,15.177390819087474,0.5416840569186606,35,16423
445,0.11817995665466441,-0.16,-5.720004755673209,0.5411107600071473,35,16458
446,2.0677644088773377,0.03,1.1534067161629693,0.5405381315520221,35,16493
447,0.3970705127449321,0.64,22.388803749535622,0.5399661707738738,35,16528
448,-0.7604459995643253,-0.27,-9.29722102238064,0.5393948768942002,35,16563
449,-50,-1.66,-51.38356591182644,0.5388894300472559,31,16594
450,-0.8125479859812117,0.54,18.868228710792994,0.5383193916325998,35,16629
451,2.1682410295376116,0.55,19.108239923697628,0.5377500178749688,35,16664
452,-3.4951048398222646,0.3,10.477732613446129,0.5371813079993819,35,16699
453,0.07917593091487163,-0.15,-5.3349749225403755,0.5366132612317617,35,16734
454,1.2548807259105317,0.04,1.3715682503063462,0.5360458767989332,35,16769
455,2.8416315621167527,-0.1,-3.5748323095587793,0.5354791539286231,35,16804
456,0.9133921855183758,-0.14,-4.860819006143878,0.5349130918494587,35,16839
457,-1.6586403515416777,-0.29,-10.11629131624182,0.5343476897909664,35,16874
458,2.0290230643457505,0.04,1.4538005963511154,0.533782946983571,35,16909
459,2.3312020270901854,0.03,0.949489116732174,0.5332188626585949,35,16944
460,-1.316046579866132,-0.06,-2.144321282619579,0.5326554360482564,35,16979
461,-1.2711158540838703,0.35,12.37365970807134,0.5320926663856692,35,17014
462,0.5628033301447886,-0.12,-4.041996416741206,0.5315305529048414,35,17049
463,2.4965179364474146,0.51,18.011623996852883,0.5309690948406738,35,17084
464,2.179467637635881,0.2,6.999688334850298,0.5304082914289594,35,17119
465,-3.312712801123766,-0.0,-0.10856841773946968,0.5298481419063826,35,17154
466,2.2141431721593925,0.28,9.965051490368634,0.5292886455105176,35,17189
467,2.672192993732345,0.18,6.178684450944189,0.5287298014798272,35,17224
468,2.1931727539802566,0.82,28.78175937684959,0.5281716090536628,35,17259
469,0.9950164263066625,-0.24,-8.398257158247098,0.5276140674722624,35,17294
470,-0.037872285361771674,0.21,7.310893145969125,0.5270571759767496,35,17329
471,2.365981971107665,0.32,11.124721744937702,0.5265009338091335,35,17364
472,1.0540324064853586,0.29,10.185704470302273,0.5259453402123064,35,17399
473,2.226418309677758,0.61,21.378592722176368,0.5253903944300437,35,17434
474,500,17.22,533.816672284152,0.5248994114073827,31,17465
475,-1.8377412714053065,0.5,17.447343082606533,0.5243456851638564,35,17500
476,-0.24517726474573465,0.5,17.33194263337836,0.5237926045575858,35,17535
477,-50,-0.85,-29.06106105720493,0.5232559437709756,34,17569
478,-50,-2.6,-49.42891904550649,0.5229563099006618,19,17588
479,-50,-1.59,-41.35353285667295,0.5225465920021491,26,17614
480,-0.2552580664774311,0.05,1.8942103089292885,0.5219956091139938,35,17649
481,-0.7089931154629312,0.18,6.26823087279832,0.5214452686643793,35,17684
482,-1.8287282627117207,-0.27,-9.491979873334827,0.5208955699042311,35,17719
483,2.3710797881947485,0.12,4.139090178847908,0.5203465120853479,35,17754
484,2.200682214601585,0.53,18.692728623992746,0.519798094460401,35,17789
485,-1.150761449188451,-0.09,-3.1001279560448154,0.5192503162829329,35,17824
486,0.5582052643541928,0.25,8.61784087584801,0.5187031768073567,35,17859
487,1.0649167286063381,0.9,31.35438950555623,0.5181566752889546,35,17894
488,-0.6472255012243053,-0.04,-1.4177630903633869,0.5176108109838773,35,17929
489,-1.3400016609575616,0.12,4.2514985460831625,0.5170655831491427,35,17964
490,1.119212793363463,0.54,18.89343164678205,0.516520991042635,35,17999
491,0.12257641217838611,0.61,21.515395945045746,0.5159770339231038,35,18034
492,-1.8371118134084625,0.79,27.781161815663406,0.5154337110501631,35,18069
493,-1.8143545166745163,0.29,10.102237404734442,0.5148910216842897,35,18104
494,-1.6870009504523438,0.24,8.548209399118115,0.5143489650868232,35,18139
495,0.00990434018906683,0.27,9.316243702732535,0.513807540519964,35,18174
496,-0.7988783347076023,0.7,24.37433591828541,0.5132667472467735,35,18209
497,2.15421263978331,0.27,9.306243816639302,0.5127265845311714,35,18244
498,1.0018508219867925,-0.2,-6.940913475015449,0.5121870516379364,35,18279
499,-1.8538032144443228,0.41,14.414253707413014,0.5116481478327042,35,18314
500,0.14649131205183252,0.6,21.054570214739396,0.5111098723819667,35,18349
501,0.5190110553387086,0.2,7.11083704858072,0.5105722245530712,35,18384
502,-0.7779658317393725,-0.56,-19.516494613590872,0.510035203614219,35,18419
503,2.6953203225252764,0.55,19.12673635378319,0.5094988088344651,35,18454
504,0.9085185706736922,-0.06,-2.1331684977907344,0.5089630394837162,35,18489
505,0.6703730024467447,0.21,7.3775757919059615,0.5084278948327309,35,18524
506,-0.08840909121486362,0.3,10.362548393883678,0.5078933741531176,35,18559
507,2.5090133706579962,0.32,11.222175153562944,0.5073594767173344,35,18594
508,-50,-2.03,-48.60624784376946,0.5069937354519728,24,18618
509,1.3061830045097338,0.57,20.05503567338992,0.5064608869826581,35,18653
510,-0.7848060239998418,0.35,12.190447977696792,0.5059286598073989,35,18688
511,-1.9359853873690351,0.83,29.02035578420876,0.505397053201775,35,18723
512,-0.6242271763099652,0.42,14.708544147220195,0.5048660664422103,35,18758
513,2.342963337268209,0.5,17.553225231193466,0.504335698805973,35,18793
514,-4.802811938512825,-0.19,-6.7984169885116685,0.5038059495711735,35,18828
515,0.0906602426528842,0.63,22.16136582528057,0.5032768180167645,35,18863
516,0.989138222108437,0.13,4.7088486448353635,0.5027483034225388,35,18898
517,-1.5449589769320227,-0.62,-21.695714700965,0.5022204050691293,35,18933
518,0.5738681579926421,0.5,17.590530117618258,0.5016931222380077,35,18968
519,0.8304613759655197,0.86,30.148425105534166,0.5011664542114834,35,19003
520,-0.2577228283834252,0.38,13.133418630158914,0.5006404002727024,35,19038
521,-50,-1.67,-48.418483004518976,0.5002049917004875,29,19067
522,2.2465729698591836,0.54,18.818867173907663,0.499680058813895,35,19102
523,-1.3332530923015824,0.53,18.635507245379756,0.4991557379918965,35,19137
524,-1.6880910637550457,0.2,7.150720340460495,0.498632028520833,35,19172
525,-4.835763591286058,0.62,21.764624182381773,0.49810892968787757,35,19207
526,1.022113233876123,0.27,9.597283191876404,0.4975864407810345,35,19242
527,2.5696507294648967,0.03,1.1926580826136188,0.4970645610891382,35,19277
528,2.298061736436125,0.04,1.3497211083304137,0.49654328990185254,35,19312
529,2.6019704002328012,0.31,10.904508007771625,0.4960226265096692,35,19347
530,2.1728349957035586,0.87,30.339071288425806,0.4955025702039074,35,19382
531,-50,-2.36,-49.63272266705213,0.495190827527431,21,19403
532,0.975666578822306,0.08,2.697938005711002,0.49467174108794987,35,19438
533,2.9294717656946148,0.05,1.7975765689125467,0.49415325989618497,35,19473
534,2.189175140996767,0.57,19.91652761943295,0.4936353832464258,35,19508
535,-2.4902232736705088,0.37,12.917569635010572,0.4931181104337845,35,19543
536,0.6859458558118483,0.5,17.325058755878395,0.4926014407541952,35,19578
537,-4.856940301209985,0.33,11.543318304650445,0.4920853735044131,35,19613
538,2.720450665012411,0.77,26.952795707816982,0.49156990798201317,35,19648
539,-50,-2.4,-50.46451942311403,0.49126091720581455,21,19669
540,1.9174438240281013,0.63,22.170148072550987,0.49074641298822613,35,19704
541,1.4813208097517077,0.29,10.11484731043204,0.4902325086755457,35,19739
542,2.627679469637755,0.56,19.611113059039496,0.4897192035682922,35,19774
543,2.3997671620155465,0.51,17.77994830637546,0.4892064969678004,35,19809
544,0.039725756882440066,0.58,20.34774433116733,0.48869438817621946,35,19844
545,0.2066780016636507,0.82,28.863878803853225,0.4881828764965124,35,19879
546,2.0548066274906773,0.01,0.47313920056559766,0.4876719612324548,35,19914
547,2.2828594337077206,0.14,4.983276276082634,0.4871616416886343,35,19949
548,500,15.18,531.2361893943953,0.48665191717044914,35,19984
549,-0.8278262336129245,-0.2,-6.914325892605447,0.48614278698410757,35,20019
550,-4.638140710826221,0.36,12.741397704377537,0.4856342504366267,35,20054
551,2.381217211223138,0.23,8.094990115505063,0.4851263068358318,35,20089
552,-50,-1.48,-41.44971038402095,0.4847203784121834,28,20117
553,-1.37920214463551,0.31,10.679662390473528,0.4842135003737181,35,20152
554,1.9593818254343525,0.69,23.98059682935612,0.4837072133481397,35,20187
555,-1.5945915829349246,-0.28,-9.788831817611118,0.4832015166463354,35,20222
556,-0.2801257486925053,0.27,9.604919694245417,0.48269640957999554,35,20257
557,2.4620851101493244,0.04,1.5674368307725715,0.4821918914616134,35,20292
558,1.0108785681933838,0.44,15.284194778469178,0.4816879616044836,35,20327
559,2.157047243886879,0.69,24.04290615029344,0.48118461932270146,35,20362
560,1.979815435260491,0.07,2.484157054819235,0.48068186393116225,35,20397
561,-3.1855162839583713,0.18,6.29461841030858,0.4801796947455598,35,20432
562,-0.2624913343765449,0.54,18.861071935747052,0.47967811108238606,35,20467
563,0.7629345265070029,0.15,5.3667016350265655,0.47917711225892984,35,20502
564,1.8774290346804605,0.01,0.4516480547428401,0.4786766975932761,35,20537
565,2.4668606248100957,0.17,6.079380332652605,0.4781768664043047,35,20572
566,-1.935441838462765,0.63,22.100840887137963,0.4776776180116898,35,20607
567,2.6174422326411033,-0.02,-0.760901295564473,0.4771789517358986,35,20642
568,-2.673851523337717,0.02,0.859971113963411,0.4766808668981911,35,20677
569,2.0938661745756875,0.61,21.217752680873566,0.47618336282061835,35,20712
570,2.41778783764768,0.36,12.540721855404136,0.47568643882602185,35,20747
571,2.0930462023178293,0.41,14.43251357655117,0.4751900942380329,35,20782
572,-0.8472106650510085,-0.32,-11.15914063269286,0.4746943283810711,35,20817
573,-0.729623421245492,0.36,12.72444372182682,0.47419914058034407,35,20852
574,2.298073168303077,0.45,15.744473994206519,0.47370453016184605,35,20887
